% Model:              heat_case1.mph
% Version:            COMSOL 6.0.0.354
% Date:               May 11 2023, 12:09
% Dimension:          2
% Nodes:              983
% Expressions:        51
% Description:        因变量 u
% Length unit:        m
% X                       Y                        u (1) @ t=0              u (1) @ t=0.1            u (1) @ t=0.2            u (1) @ t=0.3            u (1) @ t=0.4            u (1) @ t=0.5            u (1) @ t=0.6            u (1) @ t=0.7            u (1) @ t=0.8            u (1) @ t=0.9            u (1) @ t=1              u (1) @ t=1.1            u (1) @ t=1.2            u (1) @ t=1.3            u (1) @ t=1.4            u (1) @ t=1.5            u (1) @ t=1.6            u (1) @ t=1.7            u (1) @ t=1.8            u (1) @ t=1.9            u (1) @ t=2              u (1) @ t=2.1            u (1) @ t=2.2            u (1) @ t=2.3            u (1) @ t=2.4            u (1) @ t=2.5            u (1) @ t=2.6            u (1) @ t=2.7            u (1) @ t=2.8            u (1) @ t=2.9            u (1) @ t=3              u (1) @ t=3.1            u (1) @ t=3.2            u (1) @ t=3.3            u (1) @ t=3.4            u (1) @ t=3.5            u (1) @ t=3.6            u (1) @ t=3.7            u (1) @ t=3.8            u (1) @ t=3.9            u (1) @ t=4              u (1) @ t=4.1            u (1) @ t=4.2            u (1) @ t=4.3            u (1) @ t=4.4            u (1) @ t=4.5            u (1) @ t=4.6            u (1) @ t=4.7            u (1) @ t=4.8            u (1) @ t=4.9            u (1) @ t=5
0.33162625729018363       0.6085160465991576       0                        0.023766161593496784     0.053574449679211066     0.07866480285380638      0.09614770278797648      0.10428160699111676      0.10221714827941575      0.09008125185443523      0.06908936213257062      0.04134181554639708      0.009527647771912595     -0.023228270842522932    -0.05365262140801006     -0.0788302196188722      -0.09632133888385143     -0.10438125109636202     -0.10221428096224545     -0.09003457147878229     -0.06900694611787696     -0.04119395181395671     -0.009440780854917667    0.023138776317145695     0.05356723256951076      0.0788035824292229       0.09635384273884325      0.10447189956928406      0.10233651298496298      0.09001941506381711      0.06887194665907975      0.04111731535770286      0.009387623655870772     -0.023241583970487454    -0.05362945642801984     -0.07892691350530122     -0.09648168775837845     -0.10449711318323059     -0.10223193154169817     -0.08997130753397548     -0.06894408486729976     -0.04121837733312558     -0.009427533379547206    0.02324504022660538      0.053678311297410526     0.0788697972946076       0.0963453483771433       0.10439952289956177      0.10222138829642587      0.09004660586331587      0.06902415219524205      0.041279317475739014     0.009441557590150494
0.30221360777260114       0.6352994622310775       0                        -0.04979821913566066     -0.08952385220109237     -0.12006099575711401     -0.1387307785582019      -0.143839675990974       -0.13483477542252428     -0.11258841372100492     -0.07941916940870113     -0.0384825564379278      0.0062891848411004       0.050323352940133584     0.08953229195087066      0.11995548579508795      0.13865071182293184      0.14378028424867526      0.13482019683120616      0.11267551429553481      0.07956055250286502      0.03871440817001157      -0.006061123522791658    -0.05035608018732575     -0.0895076948380701      -0.11994752507529181     -0.13870807577491595     -0.14379655930622295     -0.13466946787830236     -0.1120357378489757      -0.07856144639246064     -0.03783495152854507     0.006485556587946945     0.050339377699639684     0.08954646805756297      0.12016031176460239      0.13870007074306653      0.14364255716006613      0.1342855869848226       0.11183828746465652      0.07871142093096821      0.038108404674012684     -0.006514858893876873    -0.050404743413248854    -0.08943690403914768     -0.11990128313902838     -0.1387354608689163      -0.14377402457220703     -0.13482836484772498     -0.11267525382997211     -0.07944539792471594     -0.0385375644689285      0.006211334410730094
0.26644672604157366       0.6814279280330043       0                        -0.1114238073223328      -0.2105932931715402      -0.28884359333408693     -0.33870227726521        -0.35549889835373977     -0.3374451943564747      -0.2862210302230697      -0.2071184379859324      -0.10776219961665064     0.002282330806199226     0.11189598779461167      0.21068039252067502      0.2888096375877949       0.3387215344651752       0.3554847636679599       0.3374147832470525       0.28633247892568775      0.2072938953059058       0.10803480433532474      -0.001958672418382697    -0.11186806933691129     -0.2105578781912014      -0.2887718673909689      -0.338854442907107       -0.3556003832024635      -0.33726248372135575     -0.28517553771977355     -0.20538017623213034     -0.10638955386867721     0.0027709427913980554    0.11193869979670878      0.21068387137772268      0.2892668030226809       0.33896235562418414      0.35534900114692874      0.33647614465979586      0.2847751496353062       0.20571518530122593      0.1069738354756878       -0.002783572933446996    -0.11205846982983857     -0.21053547293897892     -0.28875039674273134     -0.33889423386107853     -0.35549222009580833     -0.33743586165989464     -0.2863427798094736      -0.2071044960656306      -0.10780038133368341     0.0022271842921425967
0.28965039557441863       0.666733516802178        0                        -0.10275351822091738     -0.19306212032889722     -0.26412465223943105     -0.3092083918183248      -0.3241047082478707      -0.30722517605480054     -0.26014897208278254     -0.1877446376394697      -0.0969805415310543      0.003407122024893651     0.10326226743372566      0.19313533932332724      0.26407095728099766      0.3092043576099495       0.32407890052038446      0.307197156420064        0.2602609544931895       0.187922048671584        0.09726013758313443      -0.003087251181233173    -0.10324807124341592     -0.19302938902067        -0.2640377847394329      -0.30932652644465125     -0.3241764851565535      -0.30703578528007686     -0.25916342407892956     -0.18612162990007688     -0.09570698528391125     0.0038511955820446754    0.10330075207672695      0.19314161765907006      0.2644925934503443       0.3094116833027621       0.3239343816140948       0.3063030633738738       0.25879008306556134      0.1864306969710298       0.096248658506503        -0.0038691014336599424   -0.10341411571496388     -0.19299384060625166     -0.2640094010361708      -0.30936582890472203     -0.3240829923886735      -0.3072164394574144      -0.26026935506714044     -0.18773940631156177     -0.09702528492328372     0.003342483792437092
0.2656880350011215        0.7088370028919035       0                        -0.1105538142199672      -0.2099007200396384      -0.288423888851951       -0.33860971279499164     -0.3557459729776557      -0.338010100025465       -0.28704552181827936     -0.20811334633107098     -0.10883157332829149     0.0012403578906021845    0.11099208108492227      0.20999203654218154      0.2884068943117659       0.3386453459098207       0.35574111291773924      0.33797889858723146      0.2871484772563008       0.20827549497145464      0.10907935347055739      -9.367763093221851E-4    -0.11095396548312382     -0.20986582896699066     -0.28836837572823876     -0.33877751570715053     -0.3558634811918817      -0.3378453360735465      -0.2860254699578891      -0.20640466524070025     -0.10747417640381496     0.0017334587595648095    0.11103631699724051      0.2099928840472331       0.2888601803911241       0.3388967553967022       0.3556224795855411       0.3370707188133448       0.28563049584736544      0.2067360195294638       0.10805137410601484      -0.0017397682092634248   -0.11115247109817397     -0.2098552622611511      -0.2883538490226792      -0.33881426901859335     -0.35575123130105635     -0.33800006254234083     -0.2871592099504193      -0.2080931428628599      -0.10886094303431233     0.0011980922945781412
0.24800425320311162       0.731983831542891        0                        -0.09129522152663284     -0.1734996852017511      -0.23846799100405194     -0.28000974089271735     -0.2942212557503762      -0.2795918333851848      -0.23747600139880873     -0.1722207767102415      -0.09012706307187969     9.012374779844848E-4     0.09167968734639122      0.17357429650417688      0.2384555592362255       0.2800404965699874       0.2942170019753125       0.27956473257735653      0.23755991448122235      0.1723532394230788       0.090326016348819        -6.550024803615422E-4    -0.0916452909471963      -0.1734710357413525      -0.23842518563995774     -0.280149386606558       -0.29432000104202793     -0.27945838624564856     -0.23663669923533195     -0.1708118409118583      -0.08900403001677461     0.0013138196259223054    0.09171742223274659      0.17357471581254744      0.2388298793964689       0.2802509460805677       0.2941221319119274       0.27881803642070396      0.2363091398183125       0.17108471331018835      0.08948071222620364      -0.0013165866427956804   -0.09181284208864464     -0.173463358228247       -0.23841277478904485     -0.28017848149752234     -0.2942270067280179      -0.27958190938756333     -0.23756841882151272     -0.1722041532497747      -0.0901493754086043      8.702824990447531E-4
0.2279967463109658        0.7596181294064722       0                        -0.06014170960348209     -0.11414859301855564     -0.15674901765012514     -0.18394924557926517     -0.1931930249747671      -0.1834983278308435      -0.15576417868865408     -0.11285398543777463     -0.05891217222857761     8.695871559263429E-4     0.060461344175360913     0.11419362721955224      0.15673526672048135      0.18396361785855256      0.1931849392705067       0.1834781550587888       0.15582102622718064      0.11294449032704601      0.05904349377789165      -7.073605211619694E-4    -0.06043791617767209     -0.11413000030172697     -0.1567186342648477      -0.18403469393036773     -0.19325285882195273     -0.18340721764816584     -0.15520862308854344     -0.11192189170111956     -0.05816564390109829     0.001148395590605671     0.06048790149253653      0.11419462076851712      0.15698190999129788      0.18410168737939667      0.19312059539855206      0.18298119138572458      0.15498878026676877      0.11210047421264722      0.05848091519608583      -0.0011483098961470066   -0.0605510324008677      -0.11412112147640907     -0.15670625019456105     -0.18405264645163955     -0.19319347589729088     -0.18348879825084907     -0.15582560871362963     -0.11284624754402443     -0.058927132483587406    8.509854462198643E-4
0.2049240114941101        0.789346566664761        0                        -0.02212848836867878     -0.041525594586846466    -0.05664361906183075     -0.06619075883297997     -0.06927190093861509     -0.06556041689269514     -0.05540453922467554     -0.039855190052875834    -0.02041415580576814     0.0010510228533826913    0.022376130410802626     0.04153356268423352      0.056624605869070095     0.06618157853940361      0.06925718801453697      0.06554892650899015      0.05542997815204696      0.03989703219449318      0.02046786952642456      -9.874559381446242E-4    -0.022368327365658355    -0.04151925839208121     -0.056624932371189554    -0.06620645161605819     -0.06928064596953067     -0.06551740690090135     -0.05519147071132852     -0.03950147659278388     -0.02012609726728787     0.0011647521065462358    0.02238866408437517      0.041535810715898513     0.05671549413559685      0.06622862328098779      0.06922663241089007      0.06535173332476694      0.05510260925182735      0.0395652306079401       0.02024493171140056      -0.0011625577379945125   -0.022412959111859403    -0.04150643048915658     -0.05661115424261937     -0.06621141895247208     -0.06926331107410665     -0.06555156018274678     -0.05542968557660404     -0.039859618862675424    -0.020421973366049766    0.00104478543031901
0.19038268455345275       0.8209160557166627       0                        0.013733843232544075     0.027100852016978105     0.0380171871832382       0.04521136460346315      0.04800173495928978      0.04609070156740799      0.03964678315632018      0.029330154818716397     0.016138365079793656     0.001348212710728757     -0.013548023198609564    -0.027128479363667145    -0.03804330533430101     -0.04524485476319485     -0.048023909097819416    -0.04609394996849986     -0.03965006856466639     -0.02933280064476193     -0.016155298262887776    -0.001375681234936284    0.01353991865238485      0.02709560401091433      0.038026744807892525     0.04526363331035594      0.04804327262523143      0.04609031828983164      0.039538817630084905     0.029140197725314152     0.015994618025861992     0.0013054284855973026    -0.013548873663828476    -0.027124724436594697    -0.03809934456588313     -0.04528514973441584     -0.04802448870764778     -0.04601113349177036     -0.03950447763104508     -0.029184678425454812    -0.016060784322366652    -0.001301928572507223    0.013560907184954256     0.027113599135084297     0.03804275853166706      0.045270620404772394     0.048020330304094035     0.046098920593946074     0.039655029066046225     0.029313422456180033     0.016136295712464832     0.0013522544446016172
0.16979970224068003       0.8512407606090211       0                        0.037717409587166954     0.0729574899726383       0.1012340311195223       0.11958179353546101      0.1262687448418426       0.12058311678020595      0.1030407205145422       0.07544596376286755      0.04046611009892839      0.0014769467615352464    -0.03758902755172127     -0.07300795961053179     -0.10126347272692131     -0.11963007078975595     -0.12629463822829756     -0.12058031417972159     -0.10306360815060554     -0.07547920920978181     -0.04053060279090794     -0.0015654768271991762   0.03757016208223932      0.0729445616356596       0.10123678018646477      0.11967790262324994      0.12634259431635633      0.12055284674707323      0.10271731938056543      0.07489141974396131      0.04003203161789415      0.0013279203175883424    -0.03759924052320204     -0.07300336325965671     -0.1014177661662793      -0.11972856172223666     -0.12627464799049645     -0.12030894859990161     -0.10259965245349308     -0.07500798514847044     -0.0402221886647782      -0.0013239558750183398   0.03763563046144492      0.0729650726302409       0.10125334035851759      0.11969261992135928      0.12629316422165274      0.12059023938492243      0.10307144771587078      0.07542171601308607      0.04046797245132865      0.001487536716240751
0.14327294215161723       0.8754671893601346       0                        0.04366999324167139      0.08423118649670133      0.11669060951529128      0.1377023671516487       0.14528410807997563      0.13862907867096663      0.1183432269776419       0.0865143442287505       0.04621882150281363      0.0013437643271539258    -0.04358494316630672     -0.0842854278396145      -0.11671771062156998     -0.1377510565171318      -0.14530830741497944     -0.13862387950431876     -0.11837199688056176     -0.08655712084841692     -0.04629645182659407     -0.0014484124606287687   0.043563625700020446     0.08421646781996149      0.1166898969841882       0.13780582263119043      0.14536298399587544      0.13858922263171206      0.11796436859963534      0.08586688045484038      0.0457097346013851       0.0011659555521679233    -0.04359809526059605     -0.08428104055720245     -0.11689640954914582     -0.13786310750567562     -0.14528163174361333     -0.1383024785427545      -0.1178242675777195      -0.08600089623759775     -0.04593128105278373     -0.001162325426885238    0.043640766738886894     0.08423545941748237      0.11670456598116553      0.1378221113454152       0.1453079844222144       0.13863476401013586      0.1183801138581655       0.08648982477501496      0.04622219263673942      0.0013559049874082992
0.1258087727828877        0.9090918117906241       0                        0.042533237295369904     0.08191939425330962      0.11339261643296876      0.13374030957839658      0.14104322058990745      0.1345244429818879       0.11477860993279676      0.08383853230377085      0.04469474745024254      0.001122348668799126     -0.04248446333338823     -0.08196998458600672     -0.11341543672120043     -0.1337840202685183      -0.14106375506949934     -0.13451830107960808     -0.11480777586374198     -0.08388238265417282     -0.04477166754806356     -0.0012251995717885633   0.042463854911125636     0.08190518869994533      0.11339002629379456      0.13383702907400494      0.14111664733884413      0.1344832187933991       0.11440743309865227      0.08320518797360527      0.04419542160467191      9.461845721455271E-4     -0.04249801445508705     -0.08196618899548198     -0.11358951751128843     -0.13389223884100523     -0.1410360564561244      -0.13420162944441769     -0.11426889559188745     -0.08333518878884648     -0.04441192712417485     -9.4325752837378E-4      0.04253983819310541      0.0819212384375204       0.11340193789057053      0.1338524449072536       0.1410642377274993       0.1345285701822436       0.11481516112111738      0.08381651846523704      0.044698585853784785     0.0011339423678892399
0.10881978486207304       0.9399217402603978       0                        0.030662432258108534     0.05902260506802386      0.08167186771549738      0.09630748618868439      0.10154911439006276      0.09683918218007276      0.08260762953582097      0.06031974724745948      0.03212980988063791      7.562424834798008E-4     -0.030637080840488797    -0.05905843649304393     -0.08168730050739682     -0.09633794174008836     -0.10156305209946605     -0.09683444300967299     -0.08262897801023206     -0.06035198120447677     -0.032185629734975275    -8.306462641984872E-4    0.030622260220834436     0.05901240182105714      0.08166946010153418      0.09637606181388357      0.10160108332107347      0.0968087820416992       0.08233943067022308      0.059862392190087425     0.03176884435444021      6.283804249329213E-4     -0.030647066480822185    -0.05905583461930786     -0.08181280434076775     -0.09641570253144495     -0.10154260212817157     -0.09660512546830184     -0.08223896189296748     -0.05995595601900825     -0.03192512890297155     -6.264503785622734E-4    0.030677289925807507     0.05902327775927774      0.08167737331837784      0.09638704395566844      0.10156362945097454      0.09684175243114067      0.08263415246356         0.06030440524276639      0.03213272868889841      7.645255362396471E-4
0.9394331747455235        0.14899897527247438      0                        0.01342586158819936      0.02575296065751986      0.03561706112907758      0.04198580298615681      0.044259425126365166     0.042195679937500626     0.03598346572289176      0.02626266974875373      0.013970921605985067     2.940912447931616E-4     -0.013386034176275286    -0.025769435596661807    -0.035623986793801625    -0.041999266003344395    -0.04426643852782164     -0.04219483323492706     -0.03599340389352277     -0.026277264275195333    -0.013998614423971772    -3.2916308042526865E-4   0.01338157952243337      0.02574813167617591      0.03561495794069563      0.042016184958728046     0.04428189528120396      0.042181261521796444     0.03586458166049424      0.026061695860137235     0.013815104750870194     2.4249706708400303E-4    -0.013389231379791788    -0.02576841646930825     -0.03567908213748399     -0.04203166898873553     -0.044255774524920716    -0.04209295635468122     -0.03582196205807591     -0.0261034257798051      -0.013883494436196934    -2.3986635519043784E-4   0.013402836676876514     0.02575269233786485      0.03561910788794396      0.04202192232090715      0.0442655096765936       0.04219821985480573      0.03599600125951107      0.026255716465489843     0.0139734841731125       3.0043123496554126E-4
0.9088260101297247        0.16742962546559542      0                        0.011852638732645306     0.02271906613229371      0.03144877519348893      0.037092353079229534     0.039118797412636845     0.037311821675734484     0.03183674249178787      0.02325746378948558      0.012400024139200766     3.127223140255518E-4     -0.011781212266994965    -0.022735161574519006    -0.031456566037097816    -0.037105944243869454    -0.03912698749448767     -0.03731246005987543     -0.031845460972493606    -0.023269767248671178    -0.012426359057487839    -3.4515842818179664E-4   0.011778736133824673     0.022714467667309803     0.03144694494244562      0.03712119737318983      0.03913989253077433      0.037299302165881336     0.0317316455660338       0.02308069182907144      0.012265657287245513     2.7175442839014484E-4    -0.011782836728983738    -0.022734141879805353    -0.031505295454715025    -0.037133715476700975    -0.03911703758950766     -0.03722300117240691     -0.031695952208984024    -0.023118325238902646    -0.01232568283170389     -2.6783361075512056E-4   0.011795010007381005     0.022719404796400427     0.03145216294691871      0.03712715113435421      0.039124933673370284     0.03731573702913111      0.03184822565956651      0.023250329197252378     0.012403003624747099     3.2045247947559566E-4
0.8792698949527746        0.18881337495995487      0                        8.313326442462337E-4     0.0015528556383560576    0.0022353708455473656    0.002699100298150873     0.002901719701712428     0.0028205117222094233    0.002462618660370068     0.0018647071003209104    0.001080022812810513     1.867242983912303E-4     -7.188615628697018E-4    -0.00155860968787931     -0.0022409991426392347   -0.0027052242612654862   -0.002908278103760346    -0.002824647551136585    -0.0024630069931417214   -0.001863770676475836    -0.0010873140742931888   -1.932440828418615E-4    7.229185783316517E-4     0.0015515392668072657    0.0022354174804929705    0.002707237352332485     0.0029070461200814356    0.002820370368516592     0.002454947934907643     0.00185436231983499      0.0010800833767761022    1.9734142267674543E-4    -7.154504658099257E-4    -0.0015581595717131201   -0.002244677471705483    -0.0027047947332929268   -0.002906116576342725    -0.0028199725370200222   -0.0024581825241853446   -0.0018593330723367435   -0.001083229716213935    -1.9238615336123174E-4   7.167604597135136E-4     0.0015546708573946461    0.002240450502970406     0.002710262887694999     0.002904497302919917     0.002825735187673494     0.0024645981389108114    0.001861195298311559     0.0010822840446403313    1.9348747494171386E-4
0.8500421791045104        0.21060352732819845      0                        -0.018484469904381882    -0.035520285528139635    -0.04894380440487239     -0.05756273989533229     -0.060562955439725015    -0.05762698499768606     -0.049024259839551214    -0.035641367264880645    -0.01877768144581256     -5.531282804620774E-5    0.018645907765358436     0.03553358755196784      0.0489428398804228       0.057570590034252626     0.06056041918971122      0.05761762281907943      0.04903853508462334      0.03566527015309664      0.018805207617247632     9.535169404300974E-5     -0.01863146473848326     -0.03551563605525503     -0.04894032432923759     -0.05759197401013399     -0.06058586366482933     -0.057605371643012805    -0.04886088227298264     -0.03536024506272067     -0.018544000494217696    4.267421336406622E-5     0.018657343927456795     0.03553300142151131      0.0490181849006786       0.05761975532078912      0.0605483874303          0.05747371765607865      0.048790625397907676     0.03541305303030817      0.01864036038305934      -3.701085254627726E-5    -0.01867521612702389     -0.035516102418392655    -0.04893649901489273     -0.05759468530291526     -0.06056641319214268     -0.05762054305817923     -0.04903929984624312     -0.035637997577465184    -0.018777253902505734    -5.1760781450470284E-5
0.8214639482219573        0.22869373244376032      0                        -0.03985893789116191     -0.07652982627745568     -0.1055539748762996      -0.12421698661614973     -0.1307577667696065      -0.12448273785755996     -0.10596748920215558     -0.07711998899362617     -0.04073547398728672     -3.1680067754463276E-4   0.040070021883652766     0.076564345668662        0.10555818900469884      0.12424031173485543      0.13075981916406268      0.1244677900877549       0.1059980892318395       0.07716936778655199      0.04080200354872162      4.087455856484344E-4     -0.040044412704211545    -0.07651852695294775     -0.1055465454333704      -0.12428761547313542     -0.13081186915775542     -0.12443687933615555     -0.10561460039849903     -0.07651620506751043     -0.040243614965870145    -1.2283593883648453E-4   0.04009014442117088      0.0765626389060809       0.10572100382833892      0.12434313985608858      0.13073180360027495      0.12415922111968496      0.10547039105011473      0.07663308440873824      0.04045009157924224      1.2899024534413197E-4    -0.04012930747125392     -0.07652293590954933     -0.10554413608100344     -0.12429682773021931     -0.13076808101565393     -0.12447516635315016     -0.10600151946150671     -0.07710899197434727     -0.04073729147249        -3.172342576187839E-4
0.7914071611593032        0.24591588266036554      0                        -0.06320750913577265     -0.12131622747223447     -0.16737381214740285     -0.19700229436980024     -0.20740678663524018     -0.1974832731908798      -0.16814193232754845     -0.12240628825436177     -0.06470499226447929     -5.946832991898837E-4    0.06347121187075777      0.12137392029379047      0.16738362339624455      0.19704243978125405      0.2074138349596619       0.19746229756388448      0.16819045084581966      0.1224835530499752       0.06481428877076988      7.43485179543112E-4      -0.06343356894260448     -0.12129764508273168     -0.1673620222752541      -0.19711804985302459     -0.20749486100512685     -0.1974108097887662      -0.16758187702363925     -0.12144989760142995     -0.0639311621354388      -2.9613939510128085E-4   0.06350072801957868      0.12137102609958793      0.16764201102562815      0.1972037399530628       0.20736818290476014      0.1969736293736737       0.16735692133383506      0.12163684455934566      0.06425797381877703      3.026983952115359E-4     -0.0635631983145901      -0.12130627095245493     -0.16736108378911        -0.19713442829918668     -0.20742452942301728     -0.19747452305294425     -0.1681968137511086      -0.12238705355563473     -0.06470939834569821     -5.996617944661895E-4
0.7571126482792753        0.26329924341574834      0                        -0.08752073018319373     -0.16795711727334        -0.23175314563278884     -0.2728010675730703      -0.2872290900916766      -0.2735059047960355      -0.23289010489187215     -0.1695669677271486      -0.08966640924845672     -8.8376182349594E-4      0.08784157590538255      0.16803876291149425      0.23176878340438062      0.272858657692217        0.2872411683695439       0.2734785294224386       0.23295728516455766      0.1696731890698153       0.08981963050395393      0.0010913717214842994    -0.08779121920070396     -0.16793097335439275     -0.23173713363257195     -0.2729636733253324      -0.28735251813941204     -0.27340586856701093     -0.23211446806229286     -0.1682433767997025      -0.08859858932912391     -4.7582377966019177E-4   0.0878809327038055       0.1680346690327537       0.2321267228423942       0.2730810051374242       0.28717728257135633      0.272802330731247        0.2318052056481039       0.16850328965029246      0.08905081882728226      4.82974584416361E-4      -0.0879676856744973      -0.16794392422982712     -0.23173743638343017     -0.2729874195867427      -0.28725460406830555     -0.2734957131031192      -0.23296667397538112     -0.16953939217142788     -0.08967345767799095     -8.931677832267139E-4
0.7343611532761569        0.2887366757801654       0                        -0.12385259347572426     -0.23737152340720327     -0.3274228315731283      -0.38533208866901825     -0.4056404675170392      -0.3861918586792633      -0.3287717720677356      -0.2392982551434276      -0.12642776977820558     -0.0010316992964324297   0.12425771395985588      0.23748801897563726      0.3274428384633403       0.38541134429046026      0.40565777909221123      0.38615558823414253      0.3288691088764106       0.23945063804754857      0.1266522906257873       0.0013319895849547238    -0.12419169336700284     -0.23733415145615125     -0.32739677397574984     -0.38556011829065895     -0.40581222259239313     -0.3860461855900816      -0.32766913277588644     -0.23742127521555673     -0.12491972600167642     -4.63724175400251E-4     0.12431075968078617      0.2374830155739053       0.3279497563290613       0.3857211609476151       0.4055619001842369       0.3851924151996911       0.32723351244705134      0.23779104118480204      0.1255603361850046       4.694924250228617E-4     -0.12443474407740891     -0.23735031893628072     -0.3273966211496241      -0.3855959182018646      -0.4056745024108028      -0.38617992913712484     -0.32888308855978493     -0.23926047223218821     -0.12644160983788588     -0.0010516584560907494
0.7013262466604543        0.2984791235062826       0                        -0.1466017117607039      -0.2808757453214569      -0.3873848309828044      -0.45586495856672477     -0.4798610213650995      -0.45682554616507826     -0.38887391454717596     -0.28301003228845945     -0.1494752305935723      -0.0011309929947074544   0.1470775816987647       0.28101312002723916      0.3874074158104928       0.4559574315160475       0.4798807063291024       0.456782871263978        0.38898996183931794      0.2831910604427626       0.14974173075957165      0.0014873891106416642    -0.14700050928731226     -0.28083145720434705     -0.3873536274330856      -0.4561333364678623      -0.48006296168943496     -0.4566519524741509      -0.38756736337878667     -0.2807866803692933      -0.14768962031502722     -4.597203776533997E-4    0.1471398363879137       0.28100759735999103      0.388007641976996        0.45632303704569066      0.47976572926293354      0.45564046927074114      0.3870514421186639       0.2812248999542692       0.14844849763909687      4.6579439738655797E-4    -0.14728702762834908     -0.28084944942656226     -0.38735214808300134     -0.4561760524053565      -0.4799005017073         -0.4568113902245505      -0.38900657654864773     -0.28296658792946255     -0.14949269313431443     -0.0011557231184034704
0.645712219469477         0.32488978321896955      0                        -0.15886942855125216     -0.3034595926707242      -0.41799028727798576     -0.4914749071574227      -0.5169964583647043      -0.4918443454321248      -0.41833529944686404     -0.30405013385520224     -0.16003709607491914     -1.64773977328958E-4     0.15945133526940844      0.3036019924606654       0.4179967122183946       0.49155714142093304      0.5170066770670249       0.4917977147462171       0.4184686462289026       0.3042583552322349       0.16034541353650142      5.663640156038837E-4     -0.1593765352685426      -0.303411703677636       -0.41794155779521175     -0.4917470302657425      -0.5171975373624998      -0.49163997227853945     -0.4169026892298197      -0.30162419260097373     -0.15809411932245698     5.592238007829817E-4     0.15951808183748636      0.3035987783854856       0.4186474219595426       0.4919419739537548       0.5168668645936187       0.4905364057135091       0.4163392698512198       0.3020995000943651       0.158919530847026        -5.571785566804051E-4    -0.15968013423666993     -0.3034187525141064      -0.4179312712926924      -0.4917951299781688      -0.5170268800752916      -0.49182793324721225     -0.4184857365802559      -0.3040107217722356      -0.1600637737571071      -2.015187952514204E-4
0.6757410431224172        0.32175521388789524      0                        -0.15144806217491336     -0.2893422316053833      -0.39858596693329024     -0.46868950974096435     -0.4930541110375949      -0.46909199852769456     -0.3990098035321625      -0.29003465633932646     -0.1527016262939429      -2.3635763981457375E-4   0.1519924029698304       0.2894789595666593       0.3985934513325729       0.4687693674860388       0.49306501108514506      0.46904785938971305      0.39913638148172187      0.29023226546530234      0.15299488227672206      6.186592730337081E-4     -0.15192083726256114     -0.28929667481013277     -0.3985402244528029      -0.468950529359791       -0.49324718242198545     -0.46889820751596006     -0.3976451215110745      -0.28772325274588934     -0.1508506659693307      4.530268482567542E-4     0.152055881340158        0.2894756791655476       0.39921372982460956      0.4691367368806995       0.49293258147743063      0.46784711454015626      0.39710875985341537      0.2881764468978958       0.15163718018312833      -4.5114514940156563E-4   -0.15221019970509847     -0.2893044314173747      -0.3985314016508673      -0.4689964691380909      -0.4930840171156854      -0.46907681564607656     -0.3991528455252617      -0.2899962630810606      -0.1527266850297831      -2.7124482621190805E-4
0.5918018299799621        0.3587461383216976       0                        -0.10405293896834074     -0.19609002016193042     -0.26847490712749505     -0.3144562881392354      -0.32973836567908665     -0.3126933744855344      -0.26491207204065836     -0.19133395610149376     -0.09904987354231588     0.003059287860800544     0.10467534141937081      0.19616363112100335      0.26842325528490263      0.31445559831378067      0.32971115777649457      0.3126602830362147       0.26502120954399194      0.1915079771342846       0.09931406362956297      -0.002748907293568727    -0.1046507672530851      -0.19605916691103153     -0.26839444773497734     -0.31457835282568875     -0.3298163578063304      -0.31251004732529664     -0.2639237043983917      -0.18969662547957558     -0.09775292748234332     0.0035268170721331725    0.10471912634174389      0.19616904530681745      0.2688494032632875       0.3146744976930877       0.32957512713847764      0.311766124655569        0.26354129209041594      0.19000686601066272      0.09830105353508457      -0.0035372322200863926   -0.10483186317519279     -0.1960269772758008      -0.26836426055577717     -0.3146143449387145      -0.3297202717602387      -0.31267906845407284     -0.26502897784931795     -0.19132824064323153     -0.09908851570841239     0.0030068764591883244
0.6279693101169981        0.35508110385815933      0                        -0.10905864505150668     -0.20598108416503577     -0.2823074514281018      -0.3308764064941275      -0.34714518260714367     -0.32938182279979705     -0.27924055033715117     -0.20190276038757624     -0.10482521187352513     0.0026486865245902574    0.10966268107378276      0.20606229425338776      0.2822631917100545       0.33088538901560755      0.3471229088859411       0.32934788949846494      0.2793511618779429       0.20207832674044998      0.10509126852516971      -0.0023314167469184375   -0.10963299606910408     -0.20594891600252865     -0.28223164639944476     -0.33101433908204797     -0.34723647089460136     -0.32919835684657195     -0.2782133079339087      -0.20019508213743817     -0.10347064146050138     0.003138878943020408     0.10970826630742402      0.20606671839056348      0.2827098917962803       0.3311203499488164       0.3469878969589886       0.32842252610900263      0.2778151800292968       0.20052071411401248      0.10404385865295236      -0.0031481672271760704   -0.10982535381028681     -0.2059217264492532      -0.28220410704266613     -0.33105151133811633     -0.34713297779737795     -0.3293677292554175      -0.2793600627366714      -0.2018933072843587      -0.10486229330627041     0.0025982376686016617
